gene_id	TPM	file_accession
ENSG00000032219	2.15	ENCFF016CBS
ENSG00000032389	1.9	ENCFF016CBS
ENSG00000032444	5.88	ENCFF016CBS
ENSG00000032742	0.9	ENCFF016CBS
ENSG00000033011	1.09	ENCFF016CBS
ENSG00000033030	2.45	ENCFF016CBS
ENSG00000033050	2.0	ENCFF016CBS
ENSG00000033100	2.86	ENCFF016CBS
ENSG00000033170	2.27	ENCFF016CBS
ENSG00000033178	3.13	ENCFF016CBS
ENSG00000033327	2.22	ENCFF016CBS
ENSG00000033627	5.16	ENCFF016CBS
ENSG00000033800	4.52	ENCFF016CBS
ENSG00000033867	2.3	ENCFF016CBS
ENSG00000034152	2.99	ENCFF016CBS
ENSG00000034510	271.73	ENCFF016CBS
ENSG00000034677	6.21	ENCFF016CBS
ENSG00000034693	0.8	ENCFF016CBS
ENSG00000034713	7.55	ENCFF016CBS
ENSG00000034971	5.92	ENCFF016CBS
ENSG00000035115	2.67	ENCFF016CBS
ENSG00000035141	1.15	ENCFF016CBS
ENSG00000035403	6.35	ENCFF016CBS
ENSG00000035664	2.31	ENCFF016CBS
ENSG00000035681	2.39	ENCFF016CBS
ENSG00000035687	2.18	ENCFF016CBS
ENSG00000035862	8.85	ENCFF016CBS
ENSG00000035928	2.43	ENCFF016CBS
ENSG00000036054	1.97	ENCFF016CBS
ENSG00000036257	4.37	ENCFF016CBS
ENSG00000036473	0.62	ENCFF016CBS
ENSG00000036549	3.56	ENCFF016CBS
ENSG00000037042	1.78	ENCFF016CBS
ENSG00000037241	1.49	ENCFF016CBS
ENSG00000037280	3.22	ENCFF016CBS
ENSG00000037474	2.45	ENCFF016CBS
ENSG00000037637	1.89	ENCFF016CBS
ENSG00000037749	6.29	ENCFF016CBS
ENSG00000037757	5.23	ENCFF016CBS
ENSG00000037897	0.72	ENCFF016CBS
ENSG00000038002	0.88	ENCFF016CBS
ENSG00000038210	1.05	ENCFF016CBS
ENSG00000038219	4.19	ENCFF016CBS
ENSG00000038274	3.5	ENCFF016CBS
ENSG00000038295	1.42	ENCFF016CBS
ENSG00000038358	3.38	ENCFF016CBS
ENSG00000038382	14.91	ENCFF016CBS
ENSG00000038427	5.82	ENCFF016CBS
ENSG00000038532	1.91	ENCFF016CBS
ENSG00000038945	1.42	ENCFF016CBS
ENSG00000039123	5.41	ENCFF016CBS
ENSG00000039319	4.53	ENCFF016CBS
ENSG00000039523	5.29	ENCFF016CBS
ENSG00000039537	1.77	ENCFF016CBS
ENSG00000039560	1.26	ENCFF016CBS
ENSG00000039650	3.41	ENCFF016CBS
ENSG00000040275	1.02	ENCFF016CBS
ENSG00000040341	2.86	ENCFF016CBS
ENSG00000040487	0.87	ENCFF016CBS
ENSG00000040531	1.42	ENCFF016CBS
ENSG00000040633	1.41	ENCFF016CBS
ENSG00000040933	2.05	ENCFF016CBS
ENSG00000041357	9.11	ENCFF016CBS
ENSG00000041802	2.22	ENCFF016CBS
ENSG00000041880	1.49	ENCFF016CBS
ENSG00000041988	2.22	ENCFF016CBS
ENSG00000042062	5.22	ENCFF016CBS
ENSG00000042088	0.91	ENCFF016CBS
ENSG00000042286	2.08	ENCFF016CBS
ENSG00000042317	1.47	ENCFF016CBS
ENSG00000042429	1.94	ENCFF016CBS
ENSG00000042445	9.72	ENCFF016CBS
ENSG00000042493	2.12	ENCFF016CBS
ENSG00000042753	6.15	ENCFF016CBS
ENSG00000043093	1.77	ENCFF016CBS
ENSG00000043143	4.63	ENCFF016CBS
ENSG00000043462	5.16	ENCFF016CBS
ENSG00000043514	0.99	ENCFF016CBS
