gene_id	TPM	file_accession
ENSG00000055211	1.39	ENCFF918KPC
ENSG00000055332	0.91	ENCFF918KPC
ENSG00000055483	1.86	ENCFF918KPC
ENSG00000055609	5.56	ENCFF918KPC
ENSG00000055917	2.05	ENCFF918KPC
ENSG00000055950	2.2	ENCFF918KPC
ENSG00000055955	6.74	ENCFF918KPC
ENSG00000056097	1.83	ENCFF918KPC
ENSG00000056586	0.63	ENCFF918KPC
ENSG00000056972	0.52	ENCFF918KPC
ENSG00000056998	1.14	ENCFF918KPC
ENSG00000057019	0.62	ENCFF918KPC
ENSG00000057294	1.51	ENCFF918KPC
ENSG00000057608	1.42	ENCFF918KPC
ENSG00000057663	0.58	ENCFF918KPC
ENSG00000057757	0.51	ENCFF918KPC
ENSG00000057935	2.69	ENCFF918KPC
ENSG00000058063	1.87	ENCFF918KPC
ENSG00000058262	1.23	ENCFF918KPC
ENSG00000058272	7.57	ENCFF918KPC
ENSG00000058453	1.1	ENCFF918KPC
ENSG00000058600	2.22	ENCFF918KPC
ENSG00000058668	3.03	ENCFF918KPC
ENSG00000058673	2.11	ENCFF918KPC
ENSG00000058866	0.59	ENCFF918KPC
ENSG00000059122	2.73	ENCFF918KPC
ENSG00000059145	1.69	ENCFF918KPC
ENSG00000059377	2.01	ENCFF918KPC
ENSG00000059573	0.64	ENCFF918KPC
ENSG00000059588	0.58	ENCFF918KPC
ENSG00000059691	0.54	ENCFF918KPC
ENSG00000059758	2.31	ENCFF918KPC
ENSG00000059915	0.55	ENCFF918KPC
ENSG00000060138	11.75	ENCFF918KPC
ENSG00000060237	3.8	ENCFF918KPC
ENSG00000060339	0.9	ENCFF918KPC
ENSG00000060642	0.69	ENCFF918KPC
ENSG00000060688	0.61	ENCFF918KPC
ENSG00000060709	0.73	ENCFF918KPC
ENSG00000060749	1.13	ENCFF918KPC
ENSG00000060762	2.69	ENCFF918KPC
ENSG00000060971	0.99	ENCFF918KPC
ENSG00000061273	3.44	ENCFF918KPC
ENSG00000061676	5.04	ENCFF918KPC
ENSG00000061918	1.35	ENCFF918KPC
ENSG00000061936	4.36	ENCFF918KPC
ENSG00000061938	10.06	ENCFF918KPC
ENSG00000061987	3.23	ENCFF918KPC
ENSG00000062038	0.65	ENCFF918KPC
ENSG00000062194	1.7	ENCFF918KPC
ENSG00000062485	3.04	ENCFF918KPC
ENSG00000062582	4.3	ENCFF918KPC
ENSG00000062650	1.29	ENCFF918KPC
ENSG00000062716	4.81	ENCFF918KPC
ENSG00000062725	1.26	ENCFF918KPC
ENSG00000063046	8.99	ENCFF918KPC
ENSG00000063177	39.73	ENCFF918KPC
ENSG00000063180	0.74	ENCFF918KPC
ENSG00000063241	1.45	ENCFF918KPC
ENSG00000063244	4.11	ENCFF918KPC
ENSG00000063245	2.18	ENCFF918KPC
ENSG00000063322	0.92	ENCFF918KPC
ENSG00000063660	0.72	ENCFF918KPC
ENSG00000063854	2.67	ENCFF918KPC
ENSG00000063978	1.03	ENCFF918KPC
ENSG00000064042	0.83	ENCFF918KPC
ENSG00000064102	0.6	ENCFF918KPC
ENSG00000064115	2.4	ENCFF918KPC
ENSG00000064225	2.91	ENCFF918KPC
ENSG00000064309	1.81	ENCFF918KPC
ENSG00000064313	1.13	ENCFF918KPC
ENSG00000064393	1.93	ENCFF918KPC
ENSG00000064419	1.43	ENCFF918KPC
ENSG00000064489	3.25	ENCFF918KPC
ENSG00000064490	1.0	ENCFF918KPC
ENSG00000064545	1.08	ENCFF918KPC
ENSG00000064547	0.58	ENCFF918KPC
ENSG00000064601	3.36	ENCFF918KPC
ENSG00000064607	1.91	ENCFF918KPC
ENSG00000064651	2.09	ENCFF918KPC
ENSG00000064655	1.93	ENCFF918KPC
ENSG00000064666	1.74	ENCFF918KPC
ENSG00000064687	0.87	ENCFF918KPC
ENSG00000064726	0.94	ENCFF918KPC
ENSG00000064787	0.76	ENCFF918KPC
ENSG00000064932	1.47	ENCFF918KPC
ENSG00000064933	0.72	ENCFF918KPC
ENSG00000064961	3.61	ENCFF918KPC
ENSG00000064999	0.71	ENCFF918KPC
ENSG00000065000	7.31	ENCFF918KPC
ENSG00000065029	2.07	ENCFF918KPC
ENSG00000065057	14.89	ENCFF918KPC
ENSG00000065150	5.21	ENCFF918KPC
ENSG00000065154	1.69	ENCFF918KPC
ENSG00000065243	1.16	ENCFF918KPC
ENSG00000065268	4.8	ENCFF918KPC
ENSG00000065320	1.27	ENCFF918KPC
ENSG00000065357	2.13	ENCFF918KPC
ENSG00000065361	7.66	ENCFF918KPC
ENSG00000065413	0.59	ENCFF918KPC
ENSG00000065427	4.4	ENCFF918KPC
ENSG00000065485	0.52	ENCFF918KPC
ENSG00000065518	2.88	ENCFF918KPC
ENSG00000065526	2.55	ENCFF918KPC
ENSG00000065534	20.59	ENCFF918KPC
ENSG00000065548	3.64	ENCFF918KPC
ENSG00000065559	1.34	ENCFF918KPC
ENSG00000065613	1.05	ENCFF918KPC
ENSG00000065717	2.09	ENCFF918KPC
ENSG00000065809	4.61	ENCFF918KPC
ENSG00000065833	0.72	ENCFF918KPC
ENSG00000065882	3.7	ENCFF918KPC
ENSG00000065883	0.51	ENCFF918KPC
ENSG00000065978	7.59	ENCFF918KPC
ENSG00000066027	0.86	ENCFF918KPC
ENSG00000066044	0.51	ENCFF918KPC
ENSG00000066117	1.71	ENCFF918KPC
ENSG00000066136	1.4	ENCFF918KPC
ENSG00000066185	5.49	ENCFF918KPC
ENSG00000066230	2.71	ENCFF918KPC
ENSG00000066322	2.46	ENCFF918KPC
ENSG00000066379	0.99	ENCFF918KPC
ENSG00000066405	3.62	ENCFF918KPC
ENSG00000066422	0.69	ENCFF918KPC
ENSG00000066629	1.4	ENCFF918KPC
ENSG00000066651	2.56	ENCFF918KPC
ENSG00000066654	1.01	ENCFF918KPC
ENSG00000066697	2.71	ENCFF918KPC
ENSG00000066739	0.64	ENCFF918KPC
ENSG00000066777	1.85	ENCFF918KPC
ENSG00000066827	1.03	ENCFF918KPC
ENSG00000066855	0.88	ENCFF918KPC
ENSG00000066926	8.69	ENCFF918KPC
ENSG00000066933	1.56	ENCFF918KPC
ENSG00000067048	0.94	ENCFF918KPC
ENSG00000067066	3.77	ENCFF918KPC
ENSG00000067082	2.46	ENCFF918KPC
ENSG00000067113	5.0	ENCFF918KPC
ENSG00000067167	0.89	ENCFF918KPC
ENSG00000067182	9.7	ENCFF918KPC
ENSG00000067208	1.66	ENCFF918KPC
ENSG00000067225	6.21	ENCFF918KPC
ENSG00000067248	1.22	ENCFF918KPC
ENSG00000067365	2.46	ENCFF918KPC
ENSG00000067369	1.93	ENCFF918KPC
ENSG00000067560	8.38	ENCFF918KPC
ENSG00000067596	3.08	ENCFF918KPC
ENSG00000067606	1.26	ENCFF918KPC
ENSG00000067704	1.25	ENCFF918KPC
ENSG00000067829	1.93	ENCFF918KPC
ENSG00000067836	7.87	ENCFF918KPC
ENSG00000067900	4.83	ENCFF918KPC
ENSG00000067992	0.68	ENCFF918KPC
ENSG00000068001	0.61	ENCFF918KPC
ENSG00000068024	0.51	ENCFF918KPC
ENSG00000068078	1.31	ENCFF918KPC
ENSG00000068097	0.53	ENCFF918KPC
ENSG00000068120	1.91	ENCFF918KPC
ENSG00000068137	2.16	ENCFF918KPC
ENSG00000068305	0.8	ENCFF918KPC
ENSG00000068323	0.94	ENCFF918KPC
ENSG00000068383	1.62	ENCFF918KPC
ENSG00000068400	2.86	ENCFF918KPC
ENSG00000068615	1.0	ENCFF918KPC
ENSG00000068650	0.57	ENCFF918KPC
ENSG00000068654	0.81	ENCFF918KPC
ENSG00000068697	1.79	ENCFF918KPC
ENSG00000068724	0.68	ENCFF918KPC
