gene_id	TPM	file_accession
ENSG00000014914	0.68	ENCFF916ODF
ENSG00000014919	0.79	ENCFF916ODF
ENSG00000015133	1.73	ENCFF916ODF
ENSG00000015153	0.94	ENCFF916ODF
ENSG00000015171	1.85	ENCFF916ODF
ENSG00000015475	1.49	ENCFF916ODF
ENSG00000015479	4.85	ENCFF916ODF
ENSG00000015532	1.24	ENCFF916ODF
ENSG00000015568	1.64	ENCFF916ODF
ENSG00000015676	1.99	ENCFF916ODF
ENSG00000016082	1.03	ENCFF916ODF
ENSG00000016402	0.9	ENCFF916ODF
ENSG00000016602	1.8	ENCFF916ODF
ENSG00000016864	1.67	ENCFF916ODF
ENSG00000017260	1.39	ENCFF916ODF
ENSG00000017427	2.34	ENCFF916ODF
ENSG00000017483	0.63	ENCFF916ODF
ENSG00000017797	1.75	ENCFF916ODF
ENSG00000018189	2.91	ENCFF916ODF
ENSG00000018236	0.63	ENCFF916ODF
ENSG00000018280	1.5	ENCFF916ODF
ENSG00000018408	7.39	ENCFF916ODF
ENSG00000018510	0.87	ENCFF916ODF
ENSG00000018610	0.66	ENCFF916ODF
ENSG00000018699	0.51	ENCFF916ODF
ENSG00000019144	5.2	ENCFF916ODF
ENSG00000019485	0.62	ENCFF916ODF
ENSG00000019549	3.5	ENCFF916ODF
ENSG00000019582	21.71	ENCFF916ODF
ENSG00000019991	0.62	ENCFF916ODF
ENSG00000019995	0.98	ENCFF916ODF
ENSG00000020129	1.02	ENCFF916ODF
ENSG00000020181	1.25	ENCFF916ODF
ENSG00000020256	0.75	ENCFF916ODF
ENSG00000020426	1.56	ENCFF916ODF
ENSG00000020577	1.75	ENCFF916ODF
ENSG00000020922	1.65	ENCFF916ODF
ENSG00000021355	1.55	ENCFF916ODF
ENSG00000021574	0.76	ENCFF916ODF
ENSG00000021762	3.61	ENCFF916ODF
ENSG00000021776	0.89	ENCFF916ODF
ENSG00000022267	13.78	ENCFF916ODF
ENSG00000022277	1.93	ENCFF916ODF
ENSG00000022567	0.96	ENCFF916ODF
ENSG00000022840	6.6	ENCFF916ODF
ENSG00000023041	0.76	ENCFF916ODF
ENSG00000023191	10.31	ENCFF916ODF
ENSG00000023228	1.37	ENCFF916ODF
ENSG00000023287	2.09	ENCFF916ODF
ENSG00000023318	0.55	ENCFF916ODF
ENSG00000023330	1.7	ENCFF916ODF
ENSG00000023516	1.02	ENCFF916ODF
ENSG00000023697	0.87	ENCFF916ODF
ENSG00000023734	1.31	ENCFF916ODF
ENSG00000023892	0.95	ENCFF916ODF
ENSG00000023902	1.39	ENCFF916ODF
ENSG00000024048	0.96	ENCFF916ODF
ENSG00000024422	5.11	ENCFF916ODF
ENSG00000025156	1.13	ENCFF916ODF
ENSG00000025293	1.53	ENCFF916ODF
ENSG00000025423	1.33	ENCFF916ODF
ENSG00000025434	2.49	ENCFF916ODF
ENSG00000025708	3.36	ENCFF916ODF
ENSG00000025770	1.86	ENCFF916ODF
ENSG00000025772	0.66	ENCFF916ODF
ENSG00000025796	1.03	ENCFF916ODF
ENSG00000025800	1.17	ENCFF916ODF
ENSG00000026025	109.61	ENCFF916ODF
ENSG00000026103	1.57	ENCFF916ODF
ENSG00000026297	1.28	ENCFF916ODF
ENSG00000026508	31.54	ENCFF916ODF
ENSG00000026950	0.69	ENCFF916ODF
ENSG00000027001	0.54	ENCFF916ODF
ENSG00000027075	1.75	ENCFF916ODF
ENSG00000027697	3.16	ENCFF916ODF
ENSG00000027847	0.8	ENCFF916ODF
ENSG00000028116	0.95	ENCFF916ODF
ENSG00000028137	1.67	ENCFF916ODF
ENSG00000028203	2.59	ENCFF916ODF
ENSG00000028310	1.94	ENCFF916ODF
ENSG00000028528	3.8	ENCFF916ODF
ENSG00000028839	0.72	ENCFF916ODF
ENSG00000029363	3.95	ENCFF916ODF
ENSG00000029364	1.91	ENCFF916ODF
ENSG00000029725	1.37	ENCFF916ODF
ENSG00000030066	1.67	ENCFF916ODF
ENSG00000030110	0.79	ENCFF916ODF
ENSG00000030419	1.2	ENCFF916ODF
ENSG00000030582	10.95	ENCFF916ODF
ENSG00000031003	1.81	ENCFF916ODF
ENSG00000031081	0.53	ENCFF916ODF
ENSG00000031698	5.52	ENCFF916ODF
ENSG00000031823	4.51	ENCFF916ODF
ENSG00000032219	0.84	ENCFF916ODF
ENSG00000032389	1.63	ENCFF916ODF
ENSG00000032444	1.94	ENCFF916ODF
ENSG00000033011	0.93	ENCFF916ODF
ENSG00000033030	1.16	ENCFF916ODF
ENSG00000033050	1.06	ENCFF916ODF
ENSG00000033100	1.15	ENCFF916ODF
ENSG00000033170	1.43	ENCFF916ODF
ENSG00000033178	1.49	ENCFF916ODF
ENSG00000033327	1.01	ENCFF916ODF
ENSG00000033627	2.96	ENCFF916ODF
ENSG00000033800	3.61	ENCFF916ODF
ENSG00000033867	2.51	ENCFF916ODF
ENSG00000034053	0.81	ENCFF916ODF
ENSG00000034152	0.89	ENCFF916ODF
ENSG00000034510	90.5	ENCFF916ODF
ENSG00000034677	2.52	ENCFF916ODF
ENSG00000034693	0.71	ENCFF916ODF
ENSG00000034713	3.54	ENCFF916ODF
ENSG00000034971	0.79	ENCFF916ODF
ENSG00000035115	1.35	ENCFF916ODF
ENSG00000035141	0.51	ENCFF916ODF
ENSG00000035403	4.33	ENCFF916ODF
ENSG00000035664	2.06	ENCFF916ODF
ENSG00000035681	1.84	ENCFF916ODF
ENSG00000035687	1.56	ENCFF916ODF
ENSG00000035862	7.41	ENCFF916ODF
ENSG00000035928	1.39	ENCFF916ODF
ENSG00000036054	2.31	ENCFF916ODF
ENSG00000036257	2.67	ENCFF916ODF
ENSG00000036549	2.59	ENCFF916ODF
ENSG00000037042	1.83	ENCFF916ODF
ENSG00000037241	0.72	ENCFF916ODF
ENSG00000037280	0.86	ENCFF916ODF
ENSG00000037474	1.76	ENCFF916ODF
ENSG00000037637	1.01	ENCFF916ODF
ENSG00000037749	1.57	ENCFF916ODF
ENSG00000037757	2.82	ENCFF916ODF
ENSG00000038002	1.07	ENCFF916ODF
