gene_id	TPM	file_accession
ENSG00000020129	8.72	ENCFF505TUS
ENSG00000020181	13.47	ENCFF505TUS
ENSG00000020256	5.21	ENCFF505TUS
ENSG00000020426	11.13	ENCFF505TUS
ENSG00000020577	6.81	ENCFF505TUS
ENSG00000020633	0.6	ENCFF505TUS
ENSG00000020922	2.17	ENCFF505TUS
ENSG00000021300	11.48	ENCFF505TUS
ENSG00000021355	5.48	ENCFF505TUS
ENSG00000021574	4.88	ENCFF505TUS
ENSG00000021645	1.17	ENCFF505TUS
ENSG00000021762	8.95	ENCFF505TUS
ENSG00000021776	6.01	ENCFF505TUS
ENSG00000021826	2.65	ENCFF505TUS
ENSG00000022267	52.31	ENCFF505TUS
ENSG00000022277	14.47	ENCFF505TUS
ENSG00000022556	3.96	ENCFF505TUS
ENSG00000022567	20.64	ENCFF505TUS
ENSG00000022840	44.29	ENCFF505TUS
ENSG00000022976	5.98	ENCFF505TUS
ENSG00000023041	3.77	ENCFF505TUS
ENSG00000023171	3.89	ENCFF505TUS
ENSG00000023191	48.05	ENCFF505TUS
ENSG00000023228	13.11	ENCFF505TUS
ENSG00000023287	9.4	ENCFF505TUS
ENSG00000023318	2.94	ENCFF505TUS
ENSG00000023330	10.39	ENCFF505TUS
ENSG00000023445	0.92	ENCFF505TUS
ENSG00000023516	6.37	ENCFF505TUS
ENSG00000023572	1.09	ENCFF505TUS
ENSG00000023608	1.79	ENCFF505TUS
ENSG00000023697	5.95	ENCFF505TUS
ENSG00000023734	13.11	ENCFF505TUS
ENSG00000023892	3.56	ENCFF505TUS
ENSG00000023902	13.26	ENCFF505TUS
ENSG00000023909	1.14	ENCFF505TUS
ENSG00000024048	4.28	ENCFF505TUS
ENSG00000024422	14.71	ENCFF505TUS
ENSG00000024526	0.52	ENCFF505TUS
ENSG00000024862	7.36	ENCFF505TUS
ENSG00000025039	3.43	ENCFF505TUS
ENSG00000025156	10.52	ENCFF505TUS
ENSG00000025293	10.8	ENCFF505TUS
ENSG00000025423	4.5	ENCFF505TUS
ENSG00000025434	5.61	ENCFF505TUS
ENSG00000025708	7.57	ENCFF505TUS
ENSG00000025770	10.54	ENCFF505TUS
ENSG00000025772	28.86	ENCFF505TUS
ENSG00000025796	5.03	ENCFF505TUS
ENSG00000025800	10.06	ENCFF505TUS
ENSG00000026025	297.16	ENCFF505TUS
ENSG00000026036	4.48	ENCFF505TUS
ENSG00000026103	2.85	ENCFF505TUS
ENSG00000026297	14.41	ENCFF505TUS
ENSG00000026508	27.4	ENCFF505TUS
ENSG00000026559	10.24	ENCFF505TUS
ENSG00000026652	0.74	ENCFF505TUS
ENSG00000026950	2.81	ENCFF505TUS
ENSG00000027001	4.63	ENCFF505TUS
ENSG00000027075	4.87	ENCFF505TUS
ENSG00000027644	0.54	ENCFF505TUS
ENSG00000027697	11.26	ENCFF505TUS
ENSG00000027847	11.7	ENCFF505TUS
ENSG00000028116	3.35	ENCFF505TUS
ENSG00000028137	3.25	ENCFF505TUS
ENSG00000028203	14.43	ENCFF505TUS
ENSG00000028277	3.14	ENCFF505TUS
ENSG00000028310	8.18	ENCFF505TUS
ENSG00000028528	19.31	ENCFF505TUS
ENSG00000028839	5.45	ENCFF505TUS
ENSG00000029363	24.0	ENCFF505TUS
ENSG00000029364	12.63	ENCFF505TUS
ENSG00000029639	2.5	ENCFF505TUS
ENSG00000029725	6.87	ENCFF505TUS
ENSG00000029993	1.33	ENCFF505TUS
ENSG00000030066	7.63	ENCFF505TUS
ENSG00000030110	2.41	ENCFF505TUS
ENSG00000030304	1.33	ENCFF505TUS
ENSG00000030419	4.92	ENCFF505TUS
ENSG00000030582	71.1	ENCFF505TUS
ENSG00000031003	18.86	ENCFF505TUS
ENSG00000031081	1.9	ENCFF505TUS
ENSG00000031691	0.67	ENCFF505TUS
ENSG00000031698	23.36	ENCFF505TUS
ENSG00000031823	21.22	ENCFF505TUS
ENSG00000032219	2.62	ENCFF505TUS
ENSG00000032389	9.26	ENCFF505TUS
ENSG00000032444	13.2	ENCFF505TUS
ENSG00000032742	3.89	ENCFF505TUS
ENSG00000033011	6.66	ENCFF505TUS
ENSG00000033030	3.55	ENCFF505TUS
ENSG00000033050	6.08	ENCFF505TUS
ENSG00000033100	12.89	ENCFF505TUS
ENSG00000033170	4.94	ENCFF505TUS
ENSG00000033178	9.9	ENCFF505TUS
ENSG00000033327	2.26	ENCFF505TUS
ENSG00000033627	13.81	ENCFF505TUS
ENSG00000033800	10.33	ENCFF505TUS
ENSG00000033867	5.49	ENCFF505TUS
ENSG00000034053	4.48	ENCFF505TUS
ENSG00000034152	4.58	ENCFF505TUS
ENSG00000034510	532.8	ENCFF505TUS
ENSG00000034533	1.37	ENCFF505TUS
ENSG00000034677	13.54	ENCFF505TUS
ENSG00000034693	2.82	ENCFF505TUS
ENSG00000034713	18.98	ENCFF505TUS
ENSG00000034971	0.65	ENCFF505TUS
ENSG00000035115	12.81	ENCFF505TUS
ENSG00000035141	4.64	ENCFF505TUS
ENSG00000035403	55.68	ENCFF505TUS
ENSG00000035664	7.15	ENCFF505TUS
ENSG00000035681	5.52	ENCFF505TUS
ENSG00000035687	7.51	ENCFF505TUS
ENSG00000035862	88.32	ENCFF505TUS
ENSG00000035928	5.88	ENCFF505TUS
ENSG00000036054	4.17	ENCFF505TUS
ENSG00000036257	16.01	ENCFF505TUS
ENSG00000036448	4.99	ENCFF505TUS
ENSG00000036530	1.14	ENCFF505TUS
ENSG00000036549	10.75	ENCFF505TUS
ENSG00000036672	1.91	ENCFF505TUS
ENSG00000037042	10.19	ENCFF505TUS
ENSG00000037241	8.42	ENCFF505TUS
ENSG00000037280	3.64	ENCFF505TUS
ENSG00000037474	9.63	ENCFF505TUS
ENSG00000037637	9.3	ENCFF505TUS
ENSG00000037749	6.31	ENCFF505TUS
ENSG00000037757	11.08	ENCFF505TUS
ENSG00000037897	2.53	ENCFF505TUS
ENSG00000038002	7.07	ENCFF505TUS
ENSG00000038210	3.32	ENCFF505TUS
ENSG00000038219	13.0	ENCFF505TUS
ENSG00000038274	9.53	ENCFF505TUS
ENSG00000038295	0.74	ENCFF505TUS
ENSG00000038358	13.51	ENCFF505TUS
ENSG00000038382	33.11	ENCFF505TUS
ENSG00000038427	4.3	ENCFF505TUS
ENSG00000038532	9.23	ENCFF505TUS
ENSG00000038945	1.64	ENCFF505TUS
ENSG00000039068	13.38	ENCFF505TUS
ENSG00000039123	12.97	ENCFF505TUS
ENSG00000039139	0.67	ENCFF505TUS
ENSG00000039319	7.26	ENCFF505TUS
