gene_id	TPM	file_accession
ENSG00000033867	7.56	ENCFF863ERP
ENSG00000034053	6.1	ENCFF863ERP
ENSG00000034152	2.19	ENCFF863ERP
ENSG00000034239	2.24	ENCFF863ERP
ENSG00000034510	579.39	ENCFF863ERP
ENSG00000034533	1.6	ENCFF863ERP
ENSG00000034677	17.77	ENCFF863ERP
ENSG00000034693	2.7	ENCFF863ERP
ENSG00000034713	19.78	ENCFF863ERP
ENSG00000035115	11.96	ENCFF863ERP
ENSG00000035141	4.1	ENCFF863ERP
ENSG00000035403	50.0	ENCFF863ERP
ENSG00000035499	2.43	ENCFF863ERP
ENSG00000035664	1.25	ENCFF863ERP
ENSG00000035681	5.75	ENCFF863ERP
ENSG00000035687	9.89	ENCFF863ERP
ENSG00000035862	78.12	ENCFF863ERP
ENSG00000035928	5.67	ENCFF863ERP
ENSG00000036054	5.77	ENCFF863ERP
ENSG00000036257	29.89	ENCFF863ERP
ENSG00000036448	5.7	ENCFF863ERP
ENSG00000036530	0.74	ENCFF863ERP
ENSG00000036549	8.47	ENCFF863ERP
ENSG00000036672	6.69	ENCFF863ERP
ENSG00000037042	8.17	ENCFF863ERP
ENSG00000037241	10.92	ENCFF863ERP
ENSG00000037280	3.81	ENCFF863ERP
ENSG00000037474	10.82	ENCFF863ERP
ENSG00000037637	6.81	ENCFF863ERP
ENSG00000037749	4.86	ENCFF863ERP
ENSG00000037757	5.35	ENCFF863ERP
ENSG00000037897	2.7	ENCFF863ERP
ENSG00000038002	8.15	ENCFF863ERP
ENSG00000038210	3.07	ENCFF863ERP
ENSG00000038219	17.58	ENCFF863ERP
ENSG00000038274	8.88	ENCFF863ERP
ENSG00000038358	17.31	ENCFF863ERP
ENSG00000038382	39.13	ENCFF863ERP
ENSG00000038427	3.79	ENCFF863ERP
ENSG00000038532	15.48	ENCFF863ERP
ENSG00000038945	1.23	ENCFF863ERP
ENSG00000039123	17.54	ENCFF863ERP
ENSG00000039139	0.96	ENCFF863ERP
ENSG00000039319	8.56	ENCFF863ERP
ENSG00000039523	17.7	ENCFF863ERP
ENSG00000039537	1.52	ENCFF863ERP
ENSG00000039560	5.56	ENCFF863ERP
ENSG00000039600	7.73	ENCFF863ERP
ENSG00000039650	14.99	ENCFF863ERP
ENSG00000040199	7.03	ENCFF863ERP
ENSG00000040275	4.59	ENCFF863ERP
ENSG00000040341	7.88	ENCFF863ERP
ENSG00000040487	10.71	ENCFF863ERP
ENSG00000040531	9.29	ENCFF863ERP
ENSG00000040608	0.99	ENCFF863ERP
ENSG00000040633	9.98	ENCFF863ERP
ENSG00000040933	5.78	ENCFF863ERP
ENSG00000041357	15.8	ENCFF863ERP
ENSG00000041802	8.2	ENCFF863ERP
ENSG00000041880	2.83	ENCFF863ERP
ENSG00000041982	0.56	ENCFF863ERP
ENSG00000041988	6.8	ENCFF863ERP
ENSG00000042062	3.58	ENCFF863ERP
ENSG00000042088	6.01	ENCFF863ERP
ENSG00000042286	1.16	ENCFF863ERP
ENSG00000042317	8.89	ENCFF863ERP
ENSG00000042429	4.19	ENCFF863ERP
ENSG00000042445	8.76	ENCFF863ERP
ENSG00000042493	4.77	ENCFF863ERP
ENSG00000042753	22.66	ENCFF863ERP
ENSG00000042813	10.87	ENCFF863ERP
ENSG00000042832	6.15	ENCFF863ERP
ENSG00000042980	0.67	ENCFF863ERP
ENSG00000043039	0.71	ENCFF863ERP
ENSG00000043093	11.81	ENCFF863ERP
ENSG00000043143	10.91	ENCFF863ERP
ENSG00000043462	1.85	ENCFF863ERP
ENSG00000043514	3.54	ENCFF863ERP
ENSG00000044090	5.12	ENCFF863ERP
ENSG00000044115	25.03	ENCFF863ERP
ENSG00000044446	15.53	ENCFF863ERP
ENSG00000044459	3.22	ENCFF863ERP
ENSG00000044574	30.85	ENCFF863ERP
ENSG00000046604	0.95	ENCFF863ERP
ENSG00000046647	3.23	ENCFF863ERP
ENSG00000046651	6.44	ENCFF863ERP
ENSG00000046653	1.66	ENCFF863ERP
ENSG00000046774	9.49	ENCFF863ERP
ENSG00000046889	1.33	ENCFF863ERP
ENSG00000047056	4.74	ENCFF863ERP
ENSG00000047188	5.58	ENCFF863ERP
ENSG00000047230	1.55	ENCFF863ERP
ENSG00000047249	9.46	ENCFF863ERP
ENSG00000047315	12.72	ENCFF863ERP
ENSG00000047346	20.84	ENCFF863ERP
ENSG00000047365	14.78	ENCFF863ERP
ENSG00000047410	26.62	ENCFF863ERP
ENSG00000047457	1.67	ENCFF863ERP
ENSG00000047578	7.88	ENCFF863ERP
ENSG00000047579	3.66	ENCFF863ERP
ENSG00000047597	0.54	ENCFF863ERP
ENSG00000047617	1.6	ENCFF863ERP
ENSG00000047621	4.08	ENCFF863ERP
ENSG00000047634	13.53	ENCFF863ERP
ENSG00000047644	6.88	ENCFF863ERP
ENSG00000047648	1.91	ENCFF863ERP
ENSG00000047849	39.04	ENCFF863ERP
ENSG00000047932	4.84	ENCFF863ERP
ENSG00000048028	5.94	ENCFF863ERP
ENSG00000048052	4.96	ENCFF863ERP
ENSG00000048140	5.14	ENCFF863ERP
ENSG00000048162	3.12	ENCFF863ERP
ENSG00000048342	3.56	ENCFF863ERP
ENSG00000048392	2.64	ENCFF863ERP
ENSG00000048405	6.61	ENCFF863ERP
ENSG00000048462	0.51	ENCFF863ERP
ENSG00000048471	4.93	ENCFF863ERP
ENSG00000048544	5.81	ENCFF863ERP
ENSG00000048545	1.09	ENCFF863ERP
ENSG00000048649	15.35	ENCFF863ERP
ENSG00000048707	11.28	ENCFF863ERP
ENSG00000048740	6.68	ENCFF863ERP
ENSG00000048828	13.23	ENCFF863ERP
ENSG00000048991	13.32	ENCFF863ERP
ENSG00000049089	0.83	ENCFF863ERP
ENSG00000049130	5.37	ENCFF863ERP
ENSG00000049167	2.54	ENCFF863ERP
ENSG00000049192	4.14	ENCFF863ERP
ENSG00000049239	11.0	ENCFF863ERP
ENSG00000049245	16.15	ENCFF863ERP
ENSG00000049246	5.3	ENCFF863ERP
ENSG00000049283	1.03	ENCFF863ERP
ENSG00000049323	8.35	ENCFF863ERP
ENSG00000049449	7.67	ENCFF863ERP
ENSG00000049540	5.72	ENCFF863ERP
ENSG00000049541	2.47	ENCFF863ERP
ENSG00000049618	10.58	ENCFF863ERP
ENSG00000049656	27.65	ENCFF863ERP
ENSG00000049759	7.48	ENCFF863ERP
ENSG00000049769	2.91	ENCFF863ERP
ENSG00000049860	13.38	ENCFF863ERP
ENSG00000049883	1.33	ENCFF863ERP
ENSG00000050130	13.21	ENCFF863ERP
ENSG00000050165	63.5	ENCFF863ERP
ENSG00000050327	0.84	ENCFF863ERP
ENSG00000050344	0.68	ENCFF863ERP
ENSG00000050393	2.99	ENCFF863ERP
ENSG00000050405	6.65	ENCFF863ERP
ENSG00000050426	11.8	ENCFF863ERP
ENSG00000050438	12.75	ENCFF863ERP
ENSG00000050555	22.16	ENCFF863ERP
ENSG00000050748	9.25	ENCFF863ERP
ENSG00000050767	0.89	ENCFF863ERP
ENSG00000050820	32.67	ENCFF863ERP
ENSG00000051009	21.69	ENCFF863ERP
ENSG00000051108	14.73	ENCFF863ERP
ENSG00000051128	6.42	ENCFF863ERP
ENSG00000051180	2.24	ENCFF863ERP
ENSG00000051341	1.24	ENCFF863ERP
ENSG00000051382	4.49	ENCFF863ERP
