gene_id	TPM	file_accession
ENSG00000057608	12.53	ENCFF365ZMW
ENSG00000057663	3.24	ENCFF365ZMW
ENSG00000057757	3.14	ENCFF365ZMW
ENSG00000057935	2.26	ENCFF365ZMW
ENSG00000058056	0.54	ENCFF365ZMW
ENSG00000058063	2.97	ENCFF365ZMW
ENSG00000058091	1.17	ENCFF365ZMW
ENSG00000058262	3.19	ENCFF365ZMW
ENSG00000058272	22.63	ENCFF365ZMW
ENSG00000058453	1.01	ENCFF365ZMW
ENSG00000058600	2.39	ENCFF365ZMW
ENSG00000058668	13.97	ENCFF365ZMW
ENSG00000058673	7.92	ENCFF365ZMW
ENSG00000058729	1.62	ENCFF365ZMW
ENSG00000058799	1.26	ENCFF365ZMW
ENSG00000059122	1.74	ENCFF365ZMW
ENSG00000059145	1.25	ENCFF365ZMW
ENSG00000059377	1.26	ENCFF365ZMW
ENSG00000059378	1.33	ENCFF365ZMW
ENSG00000059573	1.05	ENCFF365ZMW
ENSG00000059588	0.56	ENCFF365ZMW
ENSG00000059691	1.35	ENCFF365ZMW
ENSG00000059758	3.85	ENCFF365ZMW
ENSG00000059804	1.88	ENCFF365ZMW
ENSG00000059915	27.41	ENCFF365ZMW
ENSG00000060069	0.82	ENCFF365ZMW
ENSG00000060138	23.56	ENCFF365ZMW
ENSG00000060237	4.49	ENCFF365ZMW
ENSG00000060339	3.0	ENCFF365ZMW
ENSG00000060491	2.84	ENCFF365ZMW
ENSG00000060642	0.71	ENCFF365ZMW
ENSG00000060656	1.33	ENCFF365ZMW
ENSG00000060688	2.22	ENCFF365ZMW
ENSG00000060749	1.84	ENCFF365ZMW
ENSG00000060762	4.73	ENCFF365ZMW
ENSG00000060971	2.73	ENCFF365ZMW
ENSG00000060982	1.23	ENCFF365ZMW
ENSG00000061273	2.88	ENCFF365ZMW
ENSG00000061455	1.36	ENCFF365ZMW
ENSG00000061676	12.56	ENCFF365ZMW
ENSG00000061794	3.02	ENCFF365ZMW
ENSG00000061918	6.98	ENCFF365ZMW
ENSG00000061936	1.7	ENCFF365ZMW
ENSG00000061938	0.76	ENCFF365ZMW
ENSG00000061987	3.49	ENCFF365ZMW
ENSG00000062194	3.76	ENCFF365ZMW
ENSG00000062485	4.62	ENCFF365ZMW
ENSG00000062582	9.06	ENCFF365ZMW
ENSG00000062598	2.46	ENCFF365ZMW
